time_s,mean_latency_ms,p95_latency_ms,mean_distance
181.000,21.918402,42.791896,38.326330
182.000,21.989968,42.324250,38.435322
183.000,22.119243,42.474037,38.632547
184.000,22.138237,42.637979,38.635678
185.000,22.429749,45.726710,38.785690
186.000,22.407730,44.793278,38.764453
187.000,22.362373,44.129428,38.713616
188.000,22.266221,45.280616,38.604468
189.000,22.179456,45.315468,38.500472
190.000,22.281999,43.943185,38.689712
191.000,22.275548,45.139512,38.664092
192.000,22.228083,44.247030,38.597593
193.000,22.302117,45.242558,38.654304
194.000,22.240234,45.833188,38.575446
195.000,22.180565,45.587223,38.539410
196.000,22.278877,44.065973,38.664816
197.000,22.228475,43.914428,38.607080
198.000,22.183303,44.793248,38.568749
199.000,22.152629,45.123476,38.567432
200.000,21.972380,44.974372,38.318367
201.000,21.981349,45.545420,38.279601
202.000,22.056489,45.264663,38.355392
203.000,22.104033,45.902121,38.391223
204.000,22.055003,45.855267,38.360659
205.000,22.558316,44.902210,38.896253
206.000,22.570574,45.414395,38.893080
207.000,22.511377,45.795793,38.826245
208.000,22.513239,45.420423,38.789180
209.000,22.597592,46.112241,38.814223
210.000,22.468768,47.075356,38.670704
211.000,22.366538,46.010100,38.547143
212.000,22.309549,46.094482,38.477331
213.000,22.386989,46.352918,38.578706
214.000,22.418534,45.700580,38.618589
215.000,22.295490,45.806895,38.501392
216.000,22.361792,46.453888,38.585161
217.000,22.259299,45.218409,38.507049
218.000,22.314442,45.141768,38.579804
219.000,22.258702,44.391338,38.580503
220.000,22.177199,45.698788,38.418935
221.000,22.122500,45.321496,38.375234
222.000,22.098904,44.500671,38.326736
223.000,22.092070,45.567096,38.321911
224.000,22.077561,45.271008,38.310574
225.000,22.270118,45.867752,38.473748
226.000,22.175667,44.691617,38.392686
227.000,22.129048,44.533211,38.331621
228.000,22.122144,45.202195,38.273479
229.000,22.023613,45.911175,38.137936
230.000,21.669622,43.819373,37.915167
231.000,21.631176,43.571630,37.873570
232.000,21.585834,43.961528,37.830563
233.000,21.554116,43.804661,37.803651
234.000,21.516615,43.917141,37.766619
235.000,22.018295,45.012713,38.166027
236.000,22.176221,45.425204,38.331357
237.000,22.153822,45.173541,38.294679
238.000,22.211443,44.797403,38.358057
239.000,22.267681,44.711349,38.412633
240.000,21.774061,43.606671,38.030392
241.000,21.770843,43.750378,38.028181
242.000,21.744080,44.103375,37.996856
243.000,21.757566,43.808044,37.979962
244.000,21.825201,44.565353,38.062429
245.000,21.632993,44.454664,37.932582
246.000,21.649887,43.563847,37.961282
247.000,21.769239,43.576700,38.157203
248.000,21.807416,43.637131,38.212278
249.000,21.876534,43.559711,38.286116
250.000,22.233448,45.818278,38.633446
251.000,22.255111,45.846064,38.685505
252.000,22.135615,43.729946,38.525555
253.000,22.190667,45.086466,38.573865
254.000,22.197243,45.368828,38.569971
255.000,22.209770,45.313687,38.645751
256.000,22.304579,46.138839,38.729338
257.000,22.247639,46.016048,38.654407
258.000,22.246474,45.334966,38.650426
259.000,22.204407,46.024667,38.579683
260.000,22.730677,46.555291,39.100166
261.000,22.762909,46.970082,39.176438
262.000,22.751883,47.165912,39.158330
263.000,22.788833,46.404402,39.230342
264.000,22.782684,47.165554,39.213720
265.000,22.047592,46.039761,38.528839
266.000,21.957285,45.633768,38.373104
267.000,21.988799,46.113567,38.383634
268.000,22.001100,46.013313,38.415914
269.000,21.961433,45.828075,38.381746
270.000,21.799080,45.090266,38.152988
271.000,21.845696,44.676454,38.243461
272.000,21.833511,44.371492,38.196369
273.000,21.905129,45.739391,38.284065
274.000,21.934612,44.701831,38.319294
275.000,22.321346,46.466661,38.617185
276.000,22.274615,47.942306,38.519496
277.000,22.350921,46.685577,38.636235
278.000,22.437448,47.031188,38.732207
279.000,22.493060,47.153023,38.765690
280.000,22.028853,45.218803,38.369166
281.000,21.975431,44.974695,38.357367
282.000,21.946756,43.763796,38.361361
283.000,21.940842,44.262206,38.333496
284.000,22.031531,43.631190,38.448132
285.000,22.342016,46.070633,38.600154
286.000,22.433617,46.838638,38.769521
287.000,22.473895,46.514502,38.811062
288.000,22.585775,48.054670,38.955506
289.000,22.641543,47.676527,38.999021
290.000,22.319838,46.976532,38.778821
291.000,22.379001,46.370442,38.842907
292.000,22.273609,45.423606,38.748581
293.000,22.231616,45.571460,38.680002
294.000,22.162004,44.552104,38.603853
295.000,22.152867,45.079415,38.531800
296.000,22.118329,44.494154,38.509653
297.000,22.180494,45.555981,38.611991
298.000,22.155808,45.146026,38.545222
299.000,22.180544,44.824392,38.562361
300.000,22.122184,44.910272,38.523318
