time_s,mean_latency_ms,p95_latency_ms,mean_distance
257.000,22.751911,45.936358,38.936519
258.000,22.689871,46.260663,38.884819
259.000,22.703618,46.850401,38.886222
260.000,22.673498,47.106281,38.861675
261.000,22.717529,45.757938,38.882891
262.000,22.640254,47.013449,38.762952
263.000,22.697683,47.074810,38.830128
264.000,22.665825,47.023802,38.826864
265.000,22.696094,46.503620,38.854306
266.000,22.548076,45.316692,38.675030
267.000,22.529562,44.542487,38.673729
268.000,22.506638,45.215041,38.635130
269.000,22.510715,44.083941,38.657964
270.000,22.538244,44.335340,38.636400
271.000,22.605308,44.247907,38.744019
272.000,22.588477,45.715252,38.694776
273.000,22.629192,46.120382,38.761474
274.000,22.679276,46.954088,38.809077
275.000,22.645017,46.834869,38.753044
276.000,22.567111,46.670695,38.646932
277.000,22.586597,46.416780,38.710576
278.000,22.601810,46.717789,38.810607
279.000,22.618254,44.494943,38.834343
280.000,22.663009,44.647228,38.861428
281.000,22.589898,45.458734,38.778036
282.000,22.552883,44.738089,38.726443
283.000,22.582660,44.710991,38.735593
284.000,22.628153,44.324994,38.774662
285.000,22.583821,44.672366,38.711041
286.000,22.649933,45.012431,38.814462
287.000,22.653389,45.107914,38.831055
288.000,22.776672,45.557701,38.929634
289.000,22.883749,46.462501,39.036736
290.000,22.859170,47.053190,39.015210
291.000,22.852815,46.276243,39.020596
292.000,22.828394,46.664246,38.985111
293.000,22.784188,46.450164,38.933562
294.000,22.748333,45.775316,38.871778
295.000,22.661744,45.351178,38.806030
296.000,22.652652,47.137280,38.770793
297.000,22.718729,46.757290,38.856344
298.000,22.584854,47.015206,38.669159
299.000,22.644081,47.028026,38.738789
300.000,22.665401,47.434301,38.758190
